ride_id,rideable_id,year,start_day_id,start_hour,end_day_id,end_hour,trip_duration,start_station_id,end_station_id,member_id,age,gender
4992.0,,2020,4.0,23,4.0,23,1.68,31,13.0,1.0,29.0,male
4993.0,,2020,4.0,23,4.0,23,7.63,1,47.0,1.0,25.0,female
4994.0,,2020,4.0,23,4.0,23,3.12,49,28.0,1.0,32.0,male
4995.0,,2020,4.0,23,1.0,7,444.3,30,25.0,2.0,51.0,unspecified
4996.0,,2020,4.0,23,4.0,23,8.43,28,35.0,1.0,32.0,male
4997.0,,2020,4.0,23,4.0,23,11.05,28,24.0,1.0,36.0,male
4998.0,,2020,4.0,23,4.0,23,6.77,49,21.0,1.0,31.0,male
4999.0,,2020,4.0,23,4.0,23,3.27,25,38.0,1.0,24.0,male
5000.0,,2020,5.0,0,5.0,0,2.97,28,24.0,1.0,36.0,unspecified
5001.0,,2020,5.0,0,5.0,0,17.18,28,28.0,1.0,37.0,male
5002.0,,2020,5.0,0,5.0,0,7.33,28,36.0,1.0,44.0,male
5003.0,,2020,5.0,0,5.0,0,3.3,49,7.0,2.0,51.0,unspecified
5004.0,,2020,5.0,0,5.0,0,2.72,24,36.0,1.0,32.0,male
5005.0,,2020,5.0,0,5.0,0,5.57,28,23.0,1.0,43.0,male
5006.0,,2020,5.0,0,5.0,1,6.25,49,42.0,1.0,51.0,male
5007.0,,2020,5.0,2,5.0,2,4.13,24,28.0,1.0,34.0,male
5008.0,,2020,5.0,2,5.0,2,5.2,28,39.0,1.0,34.0,male
5009.0,,2020,5.0,3,5.0,3,4.95,37,47.0,1.0,36.0,male
5010.0,,2020,5.0,4,5.0,4,5.47,9,30.0,1.0,27.0,male
5011.0,,2020,5.0,4,5.0,4,4.67,22,11.0,1.0,34.0,female
5012.0,,2020,5.0,5,5.0,5,10.93,17,3.0,1.0,36.0,female
5013.0,,2020,5.0,5,5.0,5,4.98,1,8.0,1.0,39.0,male
5014.0,,2020,5.0,5,5.0,5,5.42,1,16.0,1.0,40.0,male
5015.0,,2020,5.0,5,5.0,5,3.37,24,28.0,1.0,54.0,male
5016.0,,2020,5.0,5,5.0,5,4.43,24,28.0,2.0,30.0,female
5017.0,,2020,5.0,5,5.0,5,4.77,46,16.0,1.0,28.0,female
5018.0,,2020,5.0,5,5.0,5,5.75,3,13.0,1.0,32.0,male
5019.0,,2020,5.0,5,5.0,6,9.0,26,28.0,1.0,34.0,female
5020.0,,2020,5.0,5,5.0,5,2.25,38,25.0,1.0,39.0,female
5021.0,,2020,5.0,5,5.0,6,5.37,15,28.0,1.0,58.0,male
5022.0,,2020,5.0,6,5.0,6,4.78,11,22.0,1.0,34.0,female
5023.0,,2020,5.0,6,5.0,6,4.48,24,28.0,1.0,35.0,male
5024.0,,2020,5.0,6,5.0,6,4.1,9,25.0,1.0,42.0,male
5025.0,,2020,5.0,6,5.0,6,7.13,36,28.0,1.0,33.0,male
5026.0,,2020,5.0,6,5.0,6,7.57,9,31.0,1.0,51.0,male
5027.0,,2020,5.0,6,5.0,6,2.47,38,25.0,1.0,45.0,male
5028.0,,2020,5.0,6,5.0,6,3.63,18,25.0,1.0,39.0,male
5029.0,,2020,5.0,6,5.0,6,17.35,50,31.0,1.0,43.0,male
5030.0,,2020,5.0,6,5.0,6,5.9,30,25.0,1.0,37.0,male
5031.0,,2020,5.0,6,5.0,6,6.42,21,28.0,1.0,62.0,male
5032.0,,2020,5.0,6,5.0,6,6.32,23,28.0,1.0,50.0,male
5033.0,,2020,5.0,6,5.0,6,6.38,8,1.0,1.0,39.0,male
5034.0,,2020,5.0,6,5.0,6,3.97,46,31.0,1.0,30.0,male
5035.0,,2020,5.0,6,5.0,6,4.5,30,25.0,1.0,32.0,male
5036.0,,2020,5.0,6,5.0,6,7.58,38,31.0,1.0,34.0,male
5037.0,,2020,5.0,6,5.0,6,2.93,9,20.0,1.0,56.0,male
5038.0,,2020,5.0,6,5.0,6,7.83,21,49.0,1.0,33.0,male
5039.0,,2020,5.0,6,5.0,6,6.27,42,49.0,1.0,40.0,male
5040.0,,2020,5.0,6,5.0,6,3.85,31,19.0,1.0,35.0,male
5041.0,,2020,5.0,6,5.0,6,11.12,5,8.0,1.0,43.0,male
5042.0,,2020,5.0,6,5.0,6,3.0,19,25.0,1.0,40.0,female
5043.0,,2020,5.0,6,5.0,6,4.92,9,25.0,1.0,26.0,female
5044.0,,2020,5.0,6,5.0,6,3.22,17,25.0,1.0,40.0,male
5045.0,,2020,5.0,6,5.0,6,5.58,21,47.0,1.0,38.0,male
5046.0,,2020,5.0,6,5.0,6,1.58,11,6.0,1.0,26.0,male
5047.0,,2020,5.0,6,5.0,7,11.13,50,52.0,1.0,49.0,male
5048.0,,2020,5.0,6,5.0,7,9.3,13,30.0,1.0,32.0,male
5049.0,,2020,5.0,6,5.0,7,10.4,34,22.0,1.0,39.0,male
5050.0,,2020,5.0,6,5.0,7,5.72,8,30.0,1.0,30.0,male
5051.0,,2020,5.0,6,5.0,7,4.78,16,41.0,1.0,40.0,male
5052.0,,2020,5.0,6,5.0,7,8.67,26,28.0,1.0,28.0,male
5053.0,,2020,5.0,7,5.0,7,5.02,6,31.0,1.0,51.0,male
5054.0,,2020,5.0,7,5.0,7,3.03,24,28.0,1.0,32.0,male
5055.0,,2020,5.0,7,5.0,7,6.08,37,6.0,1.0,27.0,female
5056.0,,2020,5.0,7,5.0,7,4.25,16,46.0,1.0,28.0,female
5057.0,,2020,5.0,7,5.0,7,3.4,29,25.0,1.0,27.0,male
5058.0,,2020,5.0,7,5.0,7,6.75,9,6.0,1.0,50.0,female
5059.0,,2020,5.0,7,5.0,7,2.9,38,25.0,1.0,43.0,female
5060.0,,2020,5.0,7,5.0,7,5.17,21,49.0,1.0,34.0,male
5061.0,,2020,5.0,7,5.0,7,4.43,17,41.0,1.0,32.0,female
5062.0,,2020,5.0,7,5.0,7,5.12,23,28.0,1.0,34.0,male
5063.0,,2020,5.0,7,5.0,7,6.72,39,28.0,1.0,34.0,female
5064.0,,2020,5.0,7,5.0,7,3.93,24,28.0,1.0,40.0,male
5065.0,,2020,5.0,7,5.0,7,5.43,6,16.0,1.0,28.0,female
5066.0,,2020,5.0,7,5.0,7,8.22,36,28.0,1.0,60.0,male
5067.0,,2020,5.0,7,5.0,7,12.18,12,25.0,1.0,41.0,male
5068.0,,2020,5.0,7,5.0,7,4.98,23,28.0,1.0,46.0,male
5069.0,,2020,5.0,7,5.0,7,6.02,36,28.0,1.0,34.0,male
5070.0,,2020,5.0,7,5.0,7,6.97,28,39.0,1.0,56.0,male
5071.0,,2020,5.0,7,5.0,7,3.07,38,25.0,1.0,71.0,male
5072.0,,2020,5.0,7,5.0,7,6.92,9,6.0,1.0,47.0,male
5073.0,,2020,5.0,7,5.0,7,6.68,34,49.0,1.0,43.0,male
5074.0,,2020,5.0,7,5.0,7,3.47,9,25.0,1.0,43.0,male
5075.0,,2020,5.0,7,5.0,7,6.53,30,16.0,1.0,31.0,female
5076.0,,2020,5.0,7,5.0,7,5.08,43,25.0,1.0,48.0,female
5077.0,,2020,5.0,7,5.0,7,3.43,9,25.0,1.0,35.0,male
5078.0,,2020,5.0,7,5.0,7,5.17,22,25.0,1.0,38.0,female
5079.0,,2020,5.0,7,5.0,7,12.6,5,31.0,1.0,40.0,male
5080.0,,2020,5.0,7,5.0,7,7.7,26,28.0,1.0,28.0,male
5081.0,,2020,5.0,7,5.0,7,1.93,13,31.0,1.0,30.0,male
5082.0,,2020,5.0,7,5.0,7,7.08,10,40.0,1.0,52.0,male
5083.0,,2020,5.0,7,5.0,7,8.47,26,28.0,1.0,34.0,male
5084.0,,2020,5.0,7,5.0,7,7.53,1,25.0,1.0,40.0,male
5085.0,,2020,5.0,7,5.0,7,5.85,1,13.0,1.0,26.0,male
5086.0,,2020,5.0,7,5.0,7,3.82,38,25.0,1.0,44.0,male
5087.0,,2020,5.0,7,5.0,7,4.0,17,25.0,1.0,33.0,female
5088.0,,2020,5.0,7,5.0,7,4.27,24,28.0,1.0,50.0,male
5089.0,,2020,5.0,7,5.0,7,3.92,24,28.0,1.0,34.0,male
5090.0,,2020,5.0,7,5.0,8,6.0,29,16.0,1.0,33.0,male
5091.0,,2020,5.0,8,5.0,8,3.7,16,41.0,1.0,38.0,male
5092.0,,2020,5.0,8,5.0,8,2.85,9,2.0,1.0,44.0,male
5093.0,,2020,5.0,8,5.0,8,3.77,22,2.0,1.0,39.0,female
5094.0,,2020,5.0,8,5.0,8,7.93,27,31.0,1.0,44.0,male
5095.0,,2020,5.0,8,5.0,8,6.05,18,6.0,1.0,37.0,female
5096.0,,2020,5.0,8,5.0,8,3.15,18,37.0,1.0,44.0,male
5097.0,,2020,5.0,8,5.0,8,2.32,14,16.0,1.0,29.0,female
5098.0,,2020,5.0,8,5.0,8,6.23,42,49.0,1.0,29.0,male
5099.0,,2020,5.0,8,5.0,8,16.6,19,19.0,1.0,58.0,male
5100.0,,2020,5.0,8,5.0,8,6.25,29,25.0,1.0,32.0,female
5101.0,,2020,5.0,8,5.0,8,3.42,19,46.0,1.0,40.0,male
5102.0,,2020,5.0,8,5.0,8,4.28,19,41.0,1.0,40.0,male
5103.0,,2020,5.0,8,5.0,8,4.2,33,48.0,1.0,31.0,male
5104.0,,2020,5.0,8,5.0,8,4.62,29,25.0,1.0,37.0,female
5105.0,,2020,5.0,8,5.0,8,2.85,17,40.0,1.0,39.0,male
5106.0,,2020,5.0,8,5.0,8,7.48,20,13.0,2.0,27.0,male
5107.0,,2020,5.0,8,5.0,8,4.42,18,25.0,1.0,32.0,male
5108.0,,2020,5.0,8,5.0,8,3.08,10,25.0,1.0,32.0,male
5109.0,,2020,5.0,8,5.0,8,3.5,18,25.0,1.0,61.0,male
5110.0,,2020,5.0,8,5.0,8,3.32,17,40.0,1.0,26.0,male
5111.0,,2020,5.0,8,5.0,8,5.2,29,25.0,1.0,28.0,male
5112.0,,2020,5.0,8,5.0,8,9.57,37,14.0,1.0,44.0,male
5113.0,,2020,5.0,8,5.0,8,5.0,39,28.0,1.0,38.0,male
5114.0,,2020,5.0,8,5.0,8,3.15,17,25.0,1.0,29.0,male
5115.0,,2020,5.0,8,5.0,8,6.02,25,27.0,1.0,39.0,female
5116.0,,2020,5.0,8,5.0,8,6.08,10,8.0,1.0,43.0,male
5117.0,,2020,5.0,8,5.0,8,3.08,27,20.0,1.0,30.0,male
5118.0,,2020,5.0,8,5.0,8,20.7,7,13.0,1.0,32.0,male
5119.0,,2020,5.0,8,5.0,8,1.7,11,6.0,1.0,33.0,male
5120.0,,2020,5.0,8,5.0,8,20.08,28,25.0,1.0,39.0,male
5121.0,,2020,5.0,8,5.0,8,6.23,46,25.0,1.0,56.0,female
5122.0,,2020,5.0,8,5.0,8,5.15,9,25.0,1.0,41.0,male
5123.0,,2020,5.0,8,5.0,8,8.48,5,3.0,1.0,31.0,male
5124.0,,2020,5.0,8,5.0,8,6.38,39,28.0,1.0,31.0,male
5125.0,,2020,5.0,8,5.0,8,5.17,25,9.0,1.0,40.0,male
5126.0,,2020,5.0,8,5.0,8,8.13,47,6.0,1.0,26.0,male
5127.0,,2020,5.0,8,5.0,8,4.87,9,25.0,1.0,50.0,female
5128.0,,2020,5.0,8,5.0,8,2.95,10,19.0,1.0,39.0,male
5129.0,,2020,5.0,8,5.0,8,5.03,46,31.0,1.0,57.0,male
5130.0,,2020,5.0,8,5.0,8,3.32,24,28.0,1.0,31.0,male
5131.0,,2020,5.0,8,5.0,8,3.67,8,13.0,1.0,51.0,unspecified
5132.0,,2020,5.0,8,5.0,8,5.1,9,25.0,1.0,51.0,male
5133.0,,2020,5.0,8,5.0,8,3.98,29,25.0,1.0,35.0,male
5134.0,,2020,5.0,8,5.0,8,14.77,23,28.0,1.0,29.0,male
5135.0,,2020,5.0,8,5.0,8,4.47,9,25.0,1.0,41.0,male
5136.0,,2020,5.0,8,5.0,8,4.82,29,25.0,1.0,37.0,male
5137.0,,2020,5.0,8,5.0,8,6.2,21,28.0,1.0,39.0,male
5138.0,,2020,5.0,8,5.0,8,3.6,28,52.0,1.0,26.0,female
5139.0,,2020,5.0,8,5.0,8,4.78,22,25.0,1.0,31.0,male
5140.0,,2020,5.0,8,5.0,8,1.82,13,31.0,1.0,40.0,male
5141.0,,2020,5.0,8,5.0,8,3.12,25,10.0,1.0,56.0,female
5142.0,,2020,5.0,8,5.0,8,4.95,27,25.0,1.0,26.0,male
5143.0,,2020,5.0,8,5.0,8,2.55,10,25.0,1.0,33.0,male
5144.0,,2020,5.0,8,5.0,8,3.28,12,5.0,1.0,34.0,male
5145.0,,2020,5.0,8,5.0,8,3.0,28,24.0,1.0,37.0,male
5146.0,,2020,5.0,8,5.0,9,12.9,15,13.0,1.0,27.0,male
5147.0,,2020,5.0,8,5.0,8,9.02,39,28.0,1.0,50.0,male
5148.0,,2020,5.0,8,5.0,8,10.27,39,28.0,1.0,46.0,male
5149.0,,2020,5.0,8,5.0,8,6.07,13,1.0,1.0,26.0,male
5150.0,,2020,5.0,8,5.0,8,10.13,52,3.0,1.0,52.0,male
5151.0,,2020,5.0,8,5.0,8,4.47,27,25.0,1.0,34.0,male
5152.0,,2020,5.0,8,5.0,8,5.62,9,9.0,1.0,31.0,male
5153.0,,2020,5.0,8,5.0,8,5.1,8,1.0,1.0,45.0,male
5154.0,,2020,5.0,8,5.0,8,3.82,22,25.0,2.0,30.0,male
5155.0,,2020,5.0,8,5.0,8,4.03,22,25.0,1.0,43.0,male
5156.0,,2020,5.0,8,5.0,9,6.37,21,45.0,1.0,36.0,male
5157.0,,2020,5.0,8,5.0,8,4.57,22,25.0,1.0,31.0,male
5158.0,,2020,5.0,8,5.0,9,13.03,24,41.0,1.0,36.0,unspecified
5159.0,,2020,5.0,8,5.0,9,4.45,21,49.0,1.0,33.0,female
5160.0,,2020,5.0,8,5.0,8,3.72,9,25.0,1.0,41.0,male
5161.0,,2020,5.0,8,5.0,8,3.6,37,25.0,1.0,42.0,male
5162.0,,2020,5.0,8,5.0,9,3.5,29,9.0,1.0,38.0,male
5163.0,,2020,5.0,8,5.0,9,3.98,3,31.0,1.0,32.0,male
5164.0,,2020,5.0,9,5.0,9,4.68,27,25.0,1.0,40.0,male
5165.0,,2020,5.0,9,5.0,9,4.42,22,25.0,1.0,32.0,male
5166.0,,2020,5.0,9,5.0,9,2.67,46,41.0,1.0,40.0,male
5167.0,,2020,5.0,9,5.0,9,12.57,27,13.0,2.0,43.0,female
5168.0,,2020,5.0,9,5.0,9,3.93,24,28.0,1.0,38.0,male
5169.0,,2020,5.0,9,5.0,9,3.7,9,2.0,1.0,40.0,male
5170.0,,2020,5.0,9,5.0,9,8.15,20,41.0,1.0,33.0,male
5171.0,,2020,5.0,9,5.0,9,6.53,9,13.0,1.0,66.0,male
5172.0,,2020,5.0,9,5.0,9,9.48,25,1.0,1.0,40.0,male
5173.0,,2020,5.0,9,5.0,9,5.28,9,25.0,1.0,41.0,male
5174.0,,2020,5.0,9,5.0,9,3.22,2,9.0,1.0,47.0,female
5175.0,,2020,5.0,9,5.0,9,10.28,9,1.0,1.0,37.0,female
5176.0,,2020,5.0,9,5.0,9,7.48,20,40.0,1.0,25.0,male
5177.0,,2020,5.0,9,5.0,9,7.55,36,28.0,1.0,42.0,male
5178.0,,2020,5.0,9,5.0,9,3.1,38,25.0,1.0,24.0,female
5179.0,,2020,5.0,9,5.0,9,2.35,49,28.0,1.0,59.0,male
5180.0,,2020,5.0,9,5.0,9,4.8,9,25.0,1.0,42.0,male
5181.0,,2020,5.0,9,5.0,9,5.53,29,25.0,1.0,42.0,male
5182.0,,2020,5.0,9,5.0,9,6.73,39,28.0,1.0,25.0,male
5183.0,,2020,5.0,9,5.0,9,2.07,13,31.0,1.0,29.0,female
5184.0,,2020,5.0,9,5.0,9,3.33,1,11.0,1.0,38.0,female
5185.0,,2020,5.0,9,5.0,9,6.08,29,25.0,1.0,41.0,male
5186.0,,2020,5.0,9,5.0,9,7.63,15,25.0,1.0,34.0,male
5187.0,,2020,5.0,9,5.0,9,5.77,14,13.0,1.0,44.0,male
5188.0,,2020,5.0,9,5.0,9,5.02,17,40.0,1.0,23.0,female
5189.0,,2020,5.0,9,5.0,9,2.53,38,25.0,1.0,31.0,male
5190.0,,2020,5.0,9,5.0,9,2.2,38,25.0,1.0,43.0,male
5191.0,,2020,5.0,9,5.0,9,4.62,37,16.0,1.0,42.0,female
5192.0,,2020,5.0,9,5.0,9,1.43,13,31.0,1.0,27.0,male
5193.0,,2020,5.0,9,5.0,9,2.12,27,20.0,1.0,44.0,female
5194.0,,2020,5.0,9,5.0,9,6.55,36,28.0,1.0,32.0,male
5195.0,,2020,5.0,9,5.0,9,4.57,22,25.0,1.0,40.0,female
5196.0,,2020,5.0,9,5.0,9,7.12,22,31.0,1.0,35.0,male
5197.0,,2020,5.0,9,5.0,9,2.87,49,7.0,1.0,50.0,female
5198.0,,2020,5.0,9,5.0,9,3.77,25,43.0,1.0,33.0,male
5199.0,,2020,5.0,9,5.0,9,4.07,21,49.0,1.0,33.0,male
5200.0,,2020,5.0,9,5.0,9,11.85,47,16.0,2.0,33.0,male
5201.0,,2020,5.0,9,5.0,9,6.75,29,25.0,1.0,56.0,male
5202.0,,2020,5.0,9,5.0,9,2.7,49,7.0,1.0,47.0,male
5203.0,,2020,5.0,9,5.0,9,4.63,9,25.0,1.0,34.0,male
5204.0,,2020,5.0,9,5.0,9,15.32,33,24.0,1.0,54.0,female
5205.0,,2020,5.0,9,5.0,9,11.1,49,13.0,1.0,35.0,male
5206.0,,2020,5.0,9,5.0,9,6.82,41,11.0,1.0,62.0,male
5207.0,,2020,5.0,9,5.0,9,9.27,15,19.0,1.0,29.0,male
5208.0,,2020,5.0,9,5.0,9,9.75,48,16.0,1.0,33.0,male
5209.0,,2020,5.0,9,5.0,9,2.42,8,13.0,1.0,58.0,male
5210.0,,2020,5.0,9,5.0,9,3.1,9,20.0,1.0,32.0,female
5211.0,,2020,5.0,9,5.0,9,3.58,38,16.0,2.0,26.0,male
5212.0,,2020,5.0,9,5.0,10,5.1,24,28.0,1.0,36.0,male
5213.0,,2020,5.0,9,5.0,10,7.17,5,17.0,1.0,42.0,male
5214.0,,2020,5.0,10,5.0,10,9.12,12,3.0,1.0,21.0,male
5215.0,,2020,5.0,10,5.0,10,10.08,24,29.0,1.0,61.0,male
5216.0,,2020,5.0,10,5.0,10,4.45,9,25.0,1.0,37.0,male
5217.0,,2020,5.0,10,5.0,10,3.62,9,27.0,1.0,38.0,male
5218.0,,2020,5.0,10,5.0,10,6.98,29,25.0,1.0,61.0,male
5219.0,,2020,5.0,10,5.0,10,6.25,22,25.0,1.0,38.0,female
5220.0,,2020,5.0,10,5.0,10,8.6,27,13.0,1.0,27.0,male
5221.0,,2020,5.0,10,5.0,10,4.0,46,31.0,1.0,40.0,male
5222.0,,2020,5.0,10,5.0,10,14.83,11,47.0,1.0,54.0,male
5223.0,,2020,5.0,10,5.0,10,3.93,27,25.0,1.0,55.0,male
5224.0,,2020,5.0,10,5.0,10,5.7,22,25.0,1.0,35.0,male
5225.0,,2020,5.0,10,5.0,10,5.32,22,3.0,1.0,34.0,male
5226.0,,2020,5.0,10,5.0,10,10.6,24,25.0,1.0,31.0,female
5227.0,,2020,5.0,10,5.0,10,5.43,46,31.0,1.0,39.0,unspecified
5228.0,,2020,5.0,10,5.0,10,15.42,25,52.0,1.0,61.0,male
5229.0,,2020,5.0,10,5.0,10,6.23,9,25.0,1.0,38.0,female
5230.0,,2020,5.0,10,5.0,10,4.23,8,6.0,1.0,45.0,male
5231.0,,2020,5.0,10,5.0,10,5.08,25,30.0,1.0,32.0,male
5232.0,,2020,5.0,10,5.0,10,3.4,14,25.0,1.0,40.0,male
5233.0,,2020,5.0,10,5.0,10,9.97,3,3.0,1.0,34.0,male
5234.0,,2020,5.0,10,5.0,10,9.48,24,2.0,1.0,43.0,female
5235.0,,2020,5.0,10,5.0,10,9.05,22,2.0,1.0,34.0,female
5236.0,,2020,5.0,10,5.0,10,4.02,6,8.0,1.0,45.0,male
5237.0,,2020,5.0,10,5.0,10,4.88,37,3.0,1.0,68.0,male
5238.0,,2020,5.0,10,5.0,10,4.85,16,37.0,1.0,42.0,female
5239.0,,2020,5.0,10,5.0,10,11.72,26,28.0,1.0,52.0,male
5240.0,,2020,5.0,10,5.0,10,7.38,11,41.0,1.0,38.0,female
5241.0,,2020,5.0,10,5.0,11,2.03,8,11.0,1.0,45.0,male
5242.0,,2020,5.0,10,5.0,11,2.52,37,9.0,1.0,48.0,female
5243.0,,2020,5.0,11,5.0,11,5.87,16,1.0,1.0,40.0,male
5244.0,,2020,5.0,11,5.0,11,5.6,10,41.0,1.0,51.0,unspecified
5245.0,,2020,5.0,11,5.0,11,3.37,20,9.0,1.0,32.0,female
5246.0,,2020,5.0,11,5.0,11,4.25,28,24.0,1.0,31.0,female
5247.0,,2020,5.0,11,5.0,11,5.83,35,36.0,1.0,32.0,male
5248.0,,2020,5.0,11,5.0,11,9.55,18,14.0,1.0,39.0,male
5249.0,,2020,5.0,11,5.0,11,4.3,2,13.0,1.0,54.0,male
5250.0,,2020,5.0,11,5.0,11,3.33,24,23.0,1.0,52.0,male
5251.0,,2020,5.0,11,5.0,11,2.88,6,1.0,1.0,33.0,female
5252.0,,2020,5.0,11,5.0,11,8.9,3,6.0,1.0,39.0,male
5253.0,,2020,5.0,11,5.0,11,3.78,24,28.0,1.0,25.0,male
5254.0,,2020,5.0,11,5.0,11,9.07,28,18.0,1.0,34.0,male
5255.0,,2020,5.0,11,5.0,11,6.27,39,28.0,1.0,35.0,male
5256.0,,2020,5.0,11,5.0,11,5.98,27,2.0,1.0,39.0,female
5257.0,,2020,5.0,11,5.0,11,5.82,6,13.0,1.0,56.0,male
5258.0,,2020,5.0,11,5.0,11,7.1,9,3.0,1.0,36.0,female
5259.0,,2020,5.0,11,5.0,11,4.67,1,6.0,1.0,32.0,male
5260.0,,2020,5.0,11,5.0,11,15.23,26,8.0,1.0,52.0,male
5261.0,,2020,5.0,11,5.0,11,3.42,13,14.0,1.0,31.0,male
5262.0,,2020,5.0,11,5.0,11,2.13,28,49.0,1.0,59.0,male
5263.0,,2020,5.0,11,5.0,11,4.4,25,13.0,1.0,32.0,male
5264.0,,2020,5.0,11,5.0,12,15.25,23,17.0,2.0,51.0,unspecified
5265.0,,2020,5.0,11,5.0,11,3.92,46,31.0,1.0,62.0,male
5266.0,,2020,5.0,12,5.0,12,2.65,13,8.0,1.0,68.0,female
5267.0,,2020,5.0,12,5.0,12,8.02,33,49.0,1.0,29.0,female
5268.0,,2020,5.0,12,5.0,12,4.48,1,11.0,1.0,37.0,female
5269.0,,2020,5.0,12,5.0,12,8.93,15,25.0,1.0,35.0,female
5270.0,,2020,5.0,12,5.0,12,3.78,14,25.0,2.0,51.0,unspecified
5271.0,,2020,5.0,12,5.0,12,1.9,13,31.0,1.0,71.0,male
5272.0,,2020,5.0,12,5.0,12,1.63,31,13.0,1.0,35.0,male
5273.0,,2020,5.0,12,5.0,12,6.67,41,10.0,1.0,45.0,male
5274.0,,2020,5.0,12,5.0,12,3.15,9,37.0,1.0,48.0,female
5275.0,,2020,5.0,12,5.0,12,6.25,9,6.0,1.0,64.0,male
5276.0,,2020,5.0,12,5.0,12,5.0,49,7.0,1.0,57.0,male
5277.0,,2020,5.0,12,5.0,12,7.23,29,25.0,1.0,33.0,male
5278.0,,2020,5.0,12,5.0,12,5.27,17,31.0,1.0,40.0,male
5279.0,,2020,5.0,12,5.0,12,2.87,3,14.0,1.0,35.0,male
5280.0,,2020,5.0,12,5.0,12,8.35,19,22.0,1.0,39.0,male
5281.0,,2020,5.0,12,5.0,12,5.7,25,46.0,1.0,29.0,male
5282.0,,2020,5.0,12,5.0,12,4.42,24,28.0,1.0,31.0,female
5283.0,,2020,5.0,12,5.0,12,5.42,9,3.0,1.0,39.0,male
5284.0,,2020,5.0,12,5.0,12,2.27,8,13.0,1.0,68.0,female
5285.0,,2020,5.0,12,5.0,12,3.58,25,8.0,1.0,27.0,male
5286.0,,2020,5.0,12,5.0,12,2.48,10,19.0,1.0,27.0,male
5287.0,,2020,5.0,12,5.0,13,12.55,20,24.0,1.0,43.0,female
5288.0,,2020,5.0,12,5.0,12,6.48,11,29.0,1.0,54.0,male
5289.0,,2020,5.0,12,5.0,12,3.87,13,6.0,1.0,29.0,male
5290.0,,2020,5.0,12,5.0,12,3.73,24,28.0,1.0,54.0,female
5291.0,,2020,5.0,12,5.0,13,5.42,11,1.0,1.0,37.0,female
5292.0,,2020,5.0,12,5.0,13,8.23,9,16.0,2.0,24.0,female
5293.0,,2020,5.0,12,5.0,13,9.18,36,28.0,1.0,67.0,female
5294.0,,2020,5.0,13,5.0,13,4.23,33,48.0,1.0,35.0,male
5295.0,,2020,5.0,13,5.0,13,6.02,28,24.0,1.0,35.0,male
5296.0,,2020,5.0,13,5.0,13,5.57,29,2.0,1.0,47.0,female
5297.0,,2020,5.0,13,5.0,13,3.05,19,10.0,1.0,27.0,male
5298.0,,2020,5.0,13,5.0,13,7.97,6,14.0,1.0,55.0,female
5299.0,,2020,5.0,13,5.0,13,8.85,40,3.0,1.0,27.0,male
5300.0,,2020,5.0,13,5.0,13,9.08,25,9.0,1.0,51.0,male
5301.0,,2020,5.0,13,5.0,14,66.32,17,17.0,2.0,51.0,unspecified
5302.0,,2020,5.0,13,5.0,13,5.72,9,47.0,1.0,31.0,male
5303.0,,2020,5.0,13,5.0,13,4.05,25,27.0,1.0,53.0,male
5304.0,,2020,5.0,13,5.0,13,6.37,3,41.0,1.0,45.0,male
5305.0,,2020,5.0,13,5.0,13,5.65,13,6.0,1.0,32.0,female
5306.0,,2020,5.0,13,5.0,13,6.77,9,25.0,1.0,62.0,male
5307.0,,2020,5.0,13,5.0,13,7.05,18,48.0,1.0,43.0,male
5308.0,,2020,5.0,13,5.0,13,8.28,27,17.0,2.0,30.0,male
5309.0,,2020,5.0,13,5.0,13,4.88,18,25.0,1.0,69.0,male
5310.0,,2020,5.0,13,5.0,13,9.88,28,28.0,1.0,51.0,male
5311.0,,2020,5.0,13,5.0,13,5.03,25,17.0,1.0,40.0,male
5312.0,,2020,5.0,13,5.0,13,7.92,28,26.0,1.0,29.0,female
5313.0,,2020,5.0,13,5.0,13,2.82,10,37.0,1.0,56.0,female
5314.0,,2020,5.0,13,5.0,13,9.3,14,6.0,1.0,55.0,female
5315.0,,2020,5.0,13,5.0,14,17.88,18,44.0,1.0,56.0,female
5316.0,,2020,5.0,13,5.0,13,1.88,6,1.0,1.0,57.0,male
5317.0,,2020,5.0,13,5.0,13,7.58,6,3.0,1.0,39.0,male
5318.0,,2020,5.0,13,5.0,13,3.23,25,9.0,1.0,44.0,male
5319.0,,2020,5.0,13,5.0,14,4.95,14,10.0,1.0,43.0,male
5320.0,,2020,5.0,14,5.0,14,11.27,6,30.0,1.0,39.0,male
5321.0,,2020,5.0,14,5.0,14,5.67,13,6.0,1.0,44.0,male
5322.0,,2020,5.0,14,5.0,14,1.37,14,41.0,1.0,56.0,male
5323.0,,2020,5.0,14,5.0,14,7.48,41,11.0,1.0,38.0,female
5324.0,,2020,5.0,14,5.0,14,7.67,3,40.0,1.0,27.0,male
5325.0,,2020,5.0,14,5.0,14,8.33,5,3.0,1.0,23.0,female
5326.0,,2020,5.0,14,5.0,14,2.95,18,2.0,1.0,48.0,male
5327.0,,2020,5.0,14,5.0,14,2.25,41,14.0,1.0,36.0,male
5328.0,,2020,5.0,14,5.0,14,10.08,5,43.0,2.0,23.0,male
5329.0,,2020,5.0,14,5.0,14,4.62,24,28.0,1.0,25.0,female
5330.0,,2020,5.0,14,5.0,14,4.85,36,28.0,1.0,32.0,male
